sample_id,fuel,set_id,source_set_id,candidate_pair_index,flow_setting,sync_timestamp,rgb_timestamp,ir_timestamp,thermal_timestamp,rgb_ir_delta_ms,thermal_time_delta_ms,thermal_frame_index,thermal_fps,thermal_video_width,thermal_video_height,thermal_video_frame_count,rgb_sequence,ir_sequence,rgb_tick_ms,ir_tick_ms,rgb_path,ir_path,thermal_path,source_rgb_path,source_ir_path,source_thermal_video,thermal_extract_flag,gas_timestamp,gas_time_delta_s,gas_source_line,gas_match_flag,gas_raw_efficiency_percent,gas_efficiency_percent,gas_raw_ambient_temp_c,gas_ambient_temp_c,gas_raw_stack_temp_c,gas_stack_temp_c,gas_raw_oxygen_percent,gas_oxygen_percent,gas_raw_carbon_monoxide_ppm,gas_carbon_monoxide_ppm,gas_raw_carbon_dioxide_percent,gas_carbon_dioxide_percent,gas_raw_stack_draft_inwc,gas_stack_draft_inwc,gas_raw_excess_air_percent,gas_excess_air_percent,gas_raw_nitric_oxide_ppm,gas_nitric_oxide_ppm,gas_raw_nitrogen_dioxide_ppm,gas_nitrogen_dioxide_ppm,gas_raw_oxides_of_nitrogen_ppm,gas_oxides_of_nitrogen_ppm,gas_qc_flag,gas_qc_reasons,gas_qc_warnings,gas_qc_version
flare_20260515_methane_set001_000021,methane,set-001,set-1,21,,2026-05-15 18:48:33.253032,2026-05-15 18:48:33.308032,2026-05-15 18:48:33.198032,2026-05-15 18:48:33.243846,110,-9.186,274,25.009612,768,576,2602,21,23,2065078,2064968,data/methane/set-001/rgb/flare_20260515_methane_set001_000021_rgb.png,data/methane/set-001/ir/flare_20260515_methane_set001_000021_ir.png,data/methane/set-001/thermal/flare_20260515_methane_set001_000021_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\RGB\00000021_00000000001F82B6.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\IR\00000023_00000000001F8248.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\Thermal\Rec_20260515_184822_189.mp4,ok,2026-05-15 18:48:33,-0.253032,817,ok,N.A.,,36,36.0,314,314.0,18.3,18.3,1914,1914.0,0.7,0.7,0.0,0.0,OVER,,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set001_000022,methane,set-001,set-1,22,,2026-05-15 18:48:33.675032,2026-05-15 18:48:33.761032,2026-05-15 18:48:33.589032,2026-05-15 18:48:33.683677,172,8.645,285,25.009612,768,576,2602,22,24,2065531,2065359,data/methane/set-001/rgb/flare_20260515_methane_set001_000022_rgb.png,data/methane/set-001/ir/flare_20260515_methane_set001_000022_ir.png,data/methane/set-001/thermal/flare_20260515_methane_set001_000022_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\RGB\00000022_00000000001F847B.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\IR\00000024_00000000001F83CF.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\Thermal\Rec_20260515_184822_189.mp4,ok,2026-05-15 18:48:34,0.324968,818,ok,N.A.,,36,36.0,311,311.0,18.4,18.4,1862,1862.0,0.6,0.6,0.0,0.0,OVER,,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set001_000023,methane,set-001,set-1,23,,2026-05-15 18:48:34.120532,2026-05-15 18:48:34.230032,2026-05-15 18:48:34.011032,2026-05-15 18:48:34.123508,219,2.976,296,25.009612,768,576,2602,23,25,2066000,2065781,data/methane/set-001/rgb/flare_20260515_methane_set001_000023_rgb.png,data/methane/set-001/ir/flare_20260515_methane_set001_000023_ir.png,data/methane/set-001/thermal/flare_20260515_methane_set001_000023_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\RGB\00000023_00000000001F8650.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\IR\00000025_00000000001F8575.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\Thermal\Rec_20260515_184822_189.mp4,ok,2026-05-15 18:48:34,-0.120532,818,ok,N.A.,,36,36.0,311,311.0,18.4,18.4,1862,1862.0,0.6,0.6,0.0,0.0,OVER,,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set001_000024,methane,set-001,set-1,24,,2026-05-15 18:48:34.753032,2026-05-15 18:48:34.683032,2026-05-15 18:48:34.823032,2026-05-15 18:48:34.763262,-140,10.23,312,25.009612,768,576,2602,24,27,2066453,2066593,data/methane/set-001/rgb/flare_20260515_methane_set001_000024_rgb.png,data/methane/set-001/ir/flare_20260515_methane_set001_000024_ir.png,data/methane/set-001/thermal/flare_20260515_methane_set001_000024_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\RGB\00000024_00000000001F8815.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\IR\00000027_00000000001F88A1.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\Thermal\Rec_20260515_184822_189.mp4,ok,2026-05-15 18:48:35,0.246968,819,ok,N.A.,,36,36.0,308,308.0,18.6,18.6,1806,1806.0,1.0,1.0,0.0,0.0,935,935.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set001_000025,methane,set-001,set-1,25,,2026-05-15 18:48:35.183032,2026-05-15 18:48:35.105032,2026-05-15 18:48:35.261032,2026-05-15 18:48:35.163108,-156,-19.924,322,25.009612,768,576,2602,25,28,2066875,2067031,data/methane/set-001/rgb/flare_20260515_methane_set001_000025_rgb.png,data/methane/set-001/ir/flare_20260515_methane_set001_000025_ir.png,data/methane/set-001/thermal/flare_20260515_methane_set001_000025_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\RGB\00000025_00000000001F89BB.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\IR\00000028_00000000001F8A57.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\Thermal\Rec_20260515_184822_189.mp4,ok,2026-05-15 18:48:35,-0.183032,819,ok,N.A.,,36,36.0,308,308.0,18.6,18.6,1806,1806.0,1.0,1.0,0.0,0.0,935,935.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set001_000026,methane,set-001,set-1,26,,2026-05-15 18:48:35.651532,2026-05-15 18:48:35.620032,2026-05-15 18:48:35.683032,2026-05-15 18:48:35.642923,-63,-8.609,334,25.009612,768,576,2602,26,29,2067390,2067453,data/methane/set-001/rgb/flare_20260515_methane_set001_000026_rgb.png,data/methane/set-001/ir/flare_20260515_methane_set001_000026_ir.png,data/methane/set-001/thermal/flare_20260515_methane_set001_000026_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\RGB\00000026_00000000001F8BBE.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\IR\00000029_00000000001F8BFD.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\Thermal\Rec_20260515_184822_189.mp4,ok,2026-05-15 18:48:36,0.348468,820,ok,N.A.,,36,36.0,305,305.0,18.8,18.8,1748,1748.0,1.0,1.0,7578,7578.0,7578,7578.0,0.0,0.0,945,945.0,0.0,0.0,reject,stack_draft_abs_gt_100_column_shift,excess_air_gt_5000,gas-qc-v1
flare_20260515_methane_set001_000027,methane,set-001,set-1,27,,2026-05-15 18:48:36.198532,2026-05-15 18:48:36.183032,2026-05-15 18:48:36.214032,2026-05-15 18:48:36.202708,-31,4.176,348,25.009612,768,576,2602,27,30,2067953,2067984,data/methane/set-001/rgb/flare_20260515_methane_set001_000027_rgb.png,data/methane/set-001/ir/flare_20260515_methane_set001_000027_ir.png,data/methane/set-001/thermal/flare_20260515_methane_set001_000027_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\RGB\00000027_00000000001F8DF1.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\IR\00000030_00000000001F8E10.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\Thermal\Rec_20260515_184822_189.mp4,ok,2026-05-15 18:48:36,-0.198532,820,ok,N.A.,,36,36.0,305,305.0,18.8,18.8,1748,1748.0,1.0,1.0,7578,7578.0,7578,7578.0,0.0,0.0,945,945.0,0.0,0.0,reject,stack_draft_abs_gt_100_column_shift,excess_air_gt_5000,gas-qc-v1
flare_20260515_methane_set001_000028,methane,set-001,set-1,28,,2026-05-15 18:48:36.628032,2026-05-15 18:48:36.636032,2026-05-15 18:48:36.620032,2026-05-15 18:48:36.642539,16,14.507,359,25.009612,768,576,2602,28,31,2068406,2068390,data/methane/set-001/rgb/flare_20260515_methane_set001_000028_rgb.png,data/methane/set-001/ir/flare_20260515_methane_set001_000028_ir.png,data/methane/set-001/thermal/flare_20260515_methane_set001_000028_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\RGB\00000028_00000000001F8FB6.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\IR\00000031_00000000001F8FA6.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\Thermal\Rec_20260515_184822_189.mp4,ok,2026-05-15 18:48:37,0.371968,821,ok,N.A.,,36,36.0,303,303.0,18.7,18.7,1687,1687.0,0.5,0.5,0.0,0.0,OVER,,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set001_000029,methane,set-001,set-1,29,,2026-05-15 18:48:37.065532,2026-05-15 18:48:37.105032,2026-05-15 18:48:37.026032,2026-05-15 18:48:37.082370,79,16.838,370,25.009612,768,576,2602,29,32,2068875,2068796,data/methane/set-001/rgb/flare_20260515_methane_set001_000029_rgb.png,data/methane/set-001/ir/flare_20260515_methane_set001_000029_ir.png,data/methane/set-001/thermal/flare_20260515_methane_set001_000029_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\RGB\00000029_00000000001F918B.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\IR\00000032_00000000001F913C.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\Thermal\Rec_20260515_184822_189.mp4,ok,2026-05-15 18:48:37,-0.065532,821,ok,N.A.,,36,36.0,303,303.0,18.7,18.7,1687,1687.0,0.5,0.5,0.0,0.0,OVER,,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set001_000030,methane,set-001,set-1,30,,2026-05-15 18:48:37.526532,2026-05-15 18:48:37.605032,2026-05-15 18:48:37.448032,2026-05-15 18:48:37.522201,157,-4.331,381,25.009612,768,576,2602,30,33,2069375,2069218,data/methane/set-001/rgb/flare_20260515_methane_set001_000030_rgb.png,data/methane/set-001/ir/flare_20260515_methane_set001_000030_ir.png,data/methane/set-001/thermal/flare_20260515_methane_set001_000030_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\RGB\00000030_00000000001F937F.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\IR\00000033_00000000001F92E2.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\Thermal\Rec_20260515_184822_189.mp4,ok,2026-05-15 18:48:38,0.473468,822,ok,N.A.,,36,36.0,300,300.0,18.7,18.7,1626,1626.0,0.4,0.4,0.0,0.0,OVER,,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set001_000031,methane,set-001,set-1,31,,2026-05-15 18:48:38.042032,2026-05-15 18:48:38.151032,2026-05-15 18:48:37.933032,2026-05-15 18:48:38.042001,218,-0.031,394,25.009612,768,576,2602,31,34,2069921,2069703,data/methane/set-001/rgb/flare_20260515_methane_set001_000031_rgb.png,data/methane/set-001/ir/flare_20260515_methane_set001_000031_ir.png,data/methane/set-001/thermal/flare_20260515_methane_set001_000031_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\RGB\00000031_00000000001F95A1.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\IR\00000034_00000000001F94C7.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\Thermal\Rec_20260515_184822_189.mp4,ok,2026-05-15 18:48:38,-0.042032,822,ok,N.A.,,36,36.0,300,300.0,18.7,18.7,1626,1626.0,0.4,0.4,0.0,0.0,OVER,,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set001_000032,methane,set-001,set-1,32,,2026-05-15 18:48:38.683032,2026-05-15 18:48:38.605032,2026-05-15 18:48:38.761032,2026-05-15 18:48:38.681755,-156,-1.277,410,25.009612,768,576,2602,32,36,2070375,2070531,data/methane/set-001/rgb/flare_20260515_methane_set001_000032_rgb.png,data/methane/set-001/ir/flare_20260515_methane_set001_000032_ir.png,data/methane/set-001/thermal/flare_20260515_methane_set001_000032_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\RGB\00000032_00000000001F9767.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\IR\00000036_00000000001F9803.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\Thermal\Rec_20260515_184822_189.mp4,ok,2026-05-15 18:48:39,0.316968,825,ok,N.A.,,36,36.0,297,297.0,18.9,18.9,1555,1555.0,0.4,0.4,0.0,0.0,OVER,,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set001_000033,methane,set-001,set-1,33,,2026-05-15 18:48:39.151532,2026-05-15 18:48:39.089032,2026-05-15 18:48:39.214032,2026-05-15 18:48:39.161571,-125,10.039,422,25.009612,768,576,2602,33,37,2070859,2070984,data/methane/set-001/rgb/flare_20260515_methane_set001_000033_rgb.png,data/methane/set-001/ir/flare_20260515_methane_set001_000033_ir.png,data/methane/set-001/thermal/flare_20260515_methane_set001_000033_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\RGB\00000033_00000000001F994B.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\IR\00000037_00000000001F99C8.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\Thermal\Rec_20260515_184822_189.mp4,ok,2026-05-15 18:48:39,-0.151532,825,ok,N.A.,,36,36.0,297,297.0,18.9,18.9,1555,1555.0,0.4,0.4,0.0,0.0,OVER,,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set001_000034,methane,set-001,set-1,34,,2026-05-15 18:48:39.620032,2026-05-15 18:48:39.573032,2026-05-15 18:48:39.667032,2026-05-15 18:48:39.601402,-94,-18.63,433,25.009612,768,576,2602,34,38,2071343,2071437,data/methane/set-001/rgb/flare_20260515_methane_set001_000034_rgb.png,data/methane/set-001/ir/flare_20260515_methane_set001_000034_ir.png,data/methane/set-001/thermal/flare_20260515_methane_set001_000034_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\RGB\00000034_00000000001F9B2F.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\IR\00000038_00000000001F9B8D.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\Thermal\Rec_20260515_184822_189.mp4,ok,2026-05-15 18:48:40,0.379968,826,ok,N.A.,,36,36.0,295,295.0,19.1,19.1,1465,1465.0,0.4,0.4,0.0,0.0,OVER,,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set001_000035,methane,set-001,set-1,35,,2026-05-15 18:48:40.003032,2026-05-15 18:48:39.980032,2026-05-15 18:48:40.026032,2026-05-15 18:48:40.001248,-46,-1.784,443,25.009612,768,576,2602,35,39,2071750,2071796,data/methane/set-001/rgb/flare_20260515_methane_set001_000035_rgb.png,data/methane/set-001/ir/flare_20260515_methane_set001_000035_ir.png,data/methane/set-001/thermal/flare_20260515_methane_set001_000035_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\RGB\00000035_00000000001F9CC6.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\IR\00000039_00000000001F9CF4.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\Thermal\Rec_20260515_184822_189.mp4,ok,2026-05-15 18:48:40,-0.003032,826,ok,N.A.,,36,36.0,295,295.0,19.1,19.1,1465,1465.0,0.4,0.4,0.0,0.0,OVER,,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set001_000036,methane,set-001,set-1,36,,2026-05-15 18:48:40.503032,2026-05-15 18:48:40.511032,2026-05-15 18:48:40.495032,2026-05-15 18:48:40.521048,16,18.016,456,25.009612,768,576,2602,36,40,2072281,2072265,data/methane/set-001/rgb/flare_20260515_methane_set001_000036_rgb.png,data/methane/set-001/ir/flare_20260515_methane_set001_000036_ir.png,data/methane/set-001/thermal/flare_20260515_methane_set001_000036_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\RGB\00000036_00000000001F9ED9.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\IR\00000040_00000000001F9EC9.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\Thermal\Rec_20260515_184822_189.mp4,ok,2026-05-15 18:48:41,0.496968,827,ok,N.A.,,36,36.0,292,292.0,19.4,19.4,1359,1359.0,0.4,0.4,0.0,0.0,OVER,,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set001_000037,methane,set-001,set-1,37,,2026-05-15 18:48:40.917032,2026-05-15 18:48:40.964032,2026-05-15 18:48:40.870032,2026-05-15 18:48:40.920894,94,3.862,466,25.009612,768,576,2602,37,41,2072734,2072640,data/methane/set-001/rgb/flare_20260515_methane_set001_000037_rgb.png,data/methane/set-001/ir/flare_20260515_methane_set001_000037_ir.png,data/methane/set-001/thermal/flare_20260515_methane_set001_000037_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\RGB\00000037_00000000001FA09E.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\IR\00000041_00000000001FA040.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\Thermal\Rec_20260515_184822_189.mp4,ok,2026-05-15 18:48:41,0.082968,827,ok,N.A.,,36,36.0,292,292.0,19.4,19.4,1359,1359.0,0.4,0.4,0.0,0.0,OVER,,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set001_000038,methane,set-001,set-1,38,,2026-05-15 18:48:41.308032,2026-05-15 18:48:41.355032,2026-05-15 18:48:41.261032,2026-05-15 18:48:41.320741,94,12.709,476,25.009612,768,576,2602,38,42,2073125,2073031,data/methane/set-001/rgb/flare_20260515_methane_set001_000038_rgb.png,data/methane/set-001/ir/flare_20260515_methane_set001_000038_ir.png,data/methane/set-001/thermal/flare_20260515_methane_set001_000038_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\RGB\00000038_00000000001FA225.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\IR\00000042_00000000001FA1C7.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\Thermal\Rec_20260515_184822_189.mp4,ok,2026-05-15 18:48:41,-0.308032,827,ok,N.A.,,36,36.0,292,292.0,19.4,19.4,1359,1359.0,0.4,0.4,0.0,0.0,OVER,,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set001_000039,methane,set-001,set-1,39,,2026-05-15 18:48:41.745032,2026-05-15 18:48:41.823032,2026-05-15 18:48:41.667032,2026-05-15 18:48:41.760571,156,15.539,487,25.009612,768,576,2602,39,43,2073593,2073437,data/methane/set-001/rgb/flare_20260515_methane_set001_000039_rgb.png,data/methane/set-001/ir/flare_20260515_methane_set001_000039_ir.png,data/methane/set-001/thermal/flare_20260515_methane_set001_000039_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\RGB\00000039_00000000001FA3F9.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\IR\00000043_00000000001FA35D.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\Thermal\Rec_20260515_184822_189.mp4,ok,2026-05-15 18:48:42,0.254968,828,ok,N.A.,,36,36.0,289,289.0,19.6,19.6,1245,1245.0,0.2,0.2,0.0,0.0,OVER,,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set001_000040,methane,set-001,set-1,40,,2026-05-15 18:48:42.182532,2026-05-15 18:48:42.276032,2026-05-15 18:48:42.089032,2026-05-15 18:48:42.200402,187,17.87,498,25.009612,768,576,2602,40,44,2074046,2073859,data/methane/set-001/rgb/flare_20260515_methane_set001_000040_rgb.png,data/methane/set-001/ir/flare_20260515_methane_set001_000040_ir.png,data/methane/set-001/thermal/flare_20260515_methane_set001_000040_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\RGB\00000040_00000000001FA5BE.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\IR\00000044_00000000001FA503.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\Thermal\Rec_20260515_184822_189.mp4,ok,2026-05-15 18:48:42,-0.182532,828,ok,N.A.,,36,36.0,289,289.0,19.6,19.6,1245,1245.0,0.2,0.2,0.0,0.0,OVER,,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set001_000041,methane,set-001,set-1,41,,2026-05-15 18:48:42.886032,2026-05-15 18:48:42.792032,2026-05-15 18:48:42.980032,2026-05-15 18:48:42.880141,-188,-5.891,515,25.009612,768,576,2602,41,46,2074562,2074750,data/methane/set-001/rgb/flare_20260515_methane_set001_000041_rgb.png,data/methane/set-001/ir/flare_20260515_methane_set001_000041_ir.png,data/methane/set-001/thermal/flare_20260515_methane_set001_000041_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\RGB\00000041_00000000001FA7C2.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\IR\00000046_00000000001FA87E.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\Thermal\Rec_20260515_184822_189.mp4,ok,2026-05-15 18:48:43,0.113968,829,ok,N.A.,,36,36.0,287,287.0,19.6,19.6,1141,1141.0,0.6,0.6,0.0,0.0,OVER,,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_methane_set001_000042,methane,set-001,set-1,42,,2026-05-15 18:48:43.284532,2026-05-15 18:48:43.230032,2026-05-15 18:48:43.339032,2026-05-15 18:48:43.279987,-109,-4.545,525,25.009612,768,576,2602,42,47,2075000,2075109,data/methane/set-001/rgb/flare_20260515_methane_set001_000042_rgb.png,data/methane/set-001/ir/flare_20260515_methane_set001_000042_ir.png,data/methane/set-001/thermal/flare_20260515_methane_set001_000042_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\RGB\00000042_00000000001FA978.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\IR\00000047_00000000001FA9E5.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\methane\set-1\Thermal\Rec_20260515_184822_189.mp4,ok,2026-05-15 18:48:43,-0.284532,829,ok,N.A.,,36,36.0,287,287.0,19.6,19.6,1141,1141.0,0.6,0.6,0.0,0.0,OVER,,0.0,0.0,0.0,0.0,0.0,0.0,ok,,,gas-qc-v1
